Forest Size, Forest Depth, Patterns threshold, Edges Threshold, Learner, Train Accuracy, Test Accuracy, Test Accuracy (gain), F1_macro, F1_macro (gain), F1_micro, ROC_AUC, ROC_AUC (gain), Patterns Count, Patterns Ratio, Training Time, Pruning Time
100,10,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015,0.935,-0.021,0.956,0.948,-0.017,351,0.585,0:01:28.255751,0:04:02.759191
,,,,,,,,,,,,,,,,
100,10,2,0.7,MultinomialNB(),0.82,0.82,-0.152,0.778,-0.179,0.82,0.86,-0.105,226,0.377,0:00:00.449628,0:02:29.034760
,,,,,,,,,,,,,,,,
100,10,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.06,0.869,-0.087,0.911,0.884,-0.08,226,0.377,0:08:26.987191,0:02:29.034760
,,,,,,,,,,,,,,,,
100,10,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061,0.868,-0.089,0.91,0.878,-0.086,226,0.377,0:00:55.391580,0:02:29.034760
,,,,,,,,,,,,,,,,
100,10,2,0.6,MultinomialNB(),0.9,0.9,-0.071,0.852,-0.105,0.9,0.861,-0.103,92,0.153,0:00:00.209977,0:01:32.532199
,,,,,,,,,,,,,,,,
100,10,2,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.069,0.856,-0.101,0.902,0.868,-0.096,92,0.153,0:02:10.052371,0:01:32.532199
,,,,,,,,,,,,,,,,
100,10,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.11,0.898,0.853,-0.111,92,0.153,0:00:32.247421,0:01:32.532199
,,,,,,,,,,,,,,,,
100,15,1,1,MultinomialNB(),0.93,0.931,0,0.897,0,0.931,0.906,0,614,1,0:00:00.985363,0:09:36.904200
,,,,,,,,,,,,,,,,
100,15,1,1,LinearSVC(max_iter=10000),0.972,0.971,0,0.957,0,0.971,0.967,0,614,1,0:19:49.110223,0:09:36.904200
,,,,,,,,,,,,,,,,
100,15,1,1,LogisticRegression(max_iter=10000),0.973,0.971,0,0.957,0,0.971,0.964,0,614,1,0:03:09.859400,0:09:36.904200
,,,,,,,,,,,,,,,,
100,15,1,0.975,MultinomialNB(),0.916,0.916,-0.055,0.879,-0.078,0.916,0.897,-0.068,579,0.943,0:00:00.923375,0:08:43.683580
,,,,,,,,,,,,,,,,
100,15,1,0.975,LinearSVC(max_iter=10000),0.971,0.971,0,0.957,0,0.971,0.966,0.002,579,0.943,0:19:22.221453,0:08:43.683580
,,,,,,,,,,,,,,,,
100,15,1,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0,0.957,0.001,0.972,0.965,0,579,0.943,0:03:21.585995,0:08:43.683580
,,,,,,,,,,,,,,,,
100,15,1,0.95,MultinomialNB(),0.911,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.071,528,0.86,0:00:00.855974,0:07:32.046128
,,,,,,,,,,,,,,,,
100,15,1,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.005,0.95,-0.007,0.967,0.956,-0.008,528,0.86,0:18:57.440156,0:07:32.046128
,,,,,,,,,,,,,,,,
100,15,1,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.003,0.952,-0.005,0.968,0.957,-0.008,528,0.86,0:02:53.442915,0:07:32.046128
,,,,,,,,,,,,,,,,
100,15,1,0.925,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.071,504,0.821,0:00:00.818825,0:06:55.079144
,,,,,,,,,,,,,,,,
100,15,1,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.005,0.949,-0.007,0.966,0.955,-0.009,504,0.821,0:17:23.504426,0:06:55.079144
,,,,,,,,,,,,,,,,
100,15,1,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.953,-0.011,504,0.821,0:02:46.858086,0:06:55.079144
,,,,,,,,,,,,,,,,
100,15,1,0.9,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.072,475,0.774,0:00:00.799319,0:06:19.036857
,,,,,,,,,,,,,,,,
100,15,1,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006,0.948,-0.009,0.965,0.954,-0.01,475,0.774,0:16:13.410255,0:06:19.036857
,,,,,,,,,,,,,,,,
100,15,1,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.954,-0.01,475,0.774,0:02:23.433940,0:06:19.036857
,,,,,,,,,,,,,,,,
100,15,1,0.85,MultinomialNB(),0.901,0.902,-0.069,0.86,-0.096,0.902,0.887,-0.077,410,0.668,0:00:00.665399,0:05:03.064105
,,,,,,,,,,,,,,,,
100,15,1,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,410,0.668,0:14:11.492518,0:05:03.064105
,,,,,,,,,,,,,,,,
100,15,1,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014,0.936,-0.021,0.957,0.947,-0.018,410,0.668,0:02:16.502505,0:05:03.064105
,,,,,,,,,,,,,,,,
100,15,1,0.8,MultinomialNB(),0.872,0.872,-0.099,0.829,-0.128,0.872,0.878,-0.087,354,0.577,0:00:00.558976,0:04:09.161807
,,,,,,,,,,,,,,,,
100,15,1,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015,0.935,-0.022,0.956,0.95,-0.014,354,0.577,0:14:17.081280,0:04:09.161807
,,,,,,,,,,,,,,,,
100,15,1,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015,0.935,-0.021,0.956,0.948,-0.017,354,0.577,0:01:47.474967,0:04:09.161807
,,,,,,,,,,,,,,,,
100,15,1,0.7,MultinomialNB(),0.82,0.82,-0.152,0.778,-0.179,0.82,0.86,-0.105,226,0.368,0:00:00.397984,0:02:29.238124
,,,,,,,,,,,,,,,,
100,15,1,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.06,0.869,-0.087,0.911,0.884,-0.08,226,0.368,0:07:16.602427,0:02:29.238124
,,,,,,,,,,,,,,,,
100,15,1,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061,0.868,-0.089,0.91,0.878,-0.086,226,0.368,0:01:06.206448,0:02:29.238124
,,,,,,,,,,,,,,,,
100,15,1,0.6,MultinomialNB(),0.9,0.9,-0.071,0.852,-0.105,0.9,0.861,-0.103,92,0.15,0:00:00.208981,0:01:32.611269
,,,,,,,,,,,,,,,,
100,15,1,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.069,0.856,-0.101,0.902,0.868,-0.096,92,0.15,0:02:09.783335,0:01:32.611269
,,,,,,,,,,,,,,,,
100,15,1,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.11,0.898,0.853,-0.111,92,0.15,0:00:30.494435,0:01:32.611269
,,,,,,,,,,,,,,,,
100,15,2,1,MultinomialNB(),0.93,0.931,0,0.897,0,0.931,0.906,0,608,1,0:00:00.952361,0:09:26.149715
,,,,,,,,,,,,,,,,
100,15,2,1,LinearSVC(max_iter=10000),0.972,0.971,0,0.957,0,0.971,0.967,0,608,1,0:19:31.262680,0:09:26.149715
,,,,,,,,,,,,,,,,
100,15,2,1,LogisticRegression(max_iter=10000),0.973,0.971,0,0.957,0,0.971,0.964,0,608,1,0:03:22.060959,0:09:26.149715
,,,,,,,,,,,,,,,,
100,15,2,0.975,MultinomialNB(),0.915,0.916,-0.055,0.878,-0.079,0.916,0.896,-0.069,574,0.944,0:00:00.918108,0:08:36.314949
,,,,,,,,,,,,,,,,
100,15,2,0.975,LinearSVC(max_iter=10000),0.971,0.971,0,0.957,0,0.971,0.966,0.002,574,0.944,0:18:47.306837,0:08:36.314949
,,,,,,,,,,,,,,,,
100,15,2,0.975,LogisticRegression(max_iter=10000),0.973,0.972,0,0.958,0.001,0.972,0.965,0,574,0.944,0:03:37.018533,0:08:36.314949
,,,,,,,,,,,,,,,,
100,15,2,0.95,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.072,524,0.862,0:00:00.840333,0:07:21.696803
,,,,,,,,,,,,,,,,
100,15,2,0.95,LinearSVC(max_iter=10000),0.967,0.967,-0.005,0.95,-0.007,0.967,0.956,-0.008,524,0.862,0:18:38.998987,0:07:21.696803
,,,,,,,,,,,,,,,,
100,15,2,0.95,LogisticRegression(max_iter=10000),0.969,0.968,-0.003,0.952,-0.005,0.968,0.956,-0.008,524,0.862,0:03:01.236252,0:07:21.696803
,,,,,,,,,,,,,,,,
100,15,2,0.925,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.072,500,0.822,0:00:00.779572,0:06:52.277777
,,,,,,,,,,,,,,,,
100,15,2,0.925,LinearSVC(max_iter=10000),0.967,0.966,-0.005,0.949,-0.007,0.966,0.955,-0.009,500,0.822,0:17:17.476908,0:06:52.277777
,,,,,,,,,,,,,,,,
100,15,2,0.925,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.953,-0.011,500,0.822,0:03:02.736220,0:06:52.277777
,,,,,,,,,,,,,,,,
100,15,2,0.9,MultinomialNB(),0.91,0.911,-0.06,0.872,-0.085,0.911,0.893,-0.072,474,0.78,0:00:00.775640,0:06:19.342284
,,,,,,,,,,,,,,,,
100,15,2,0.9,LinearSVC(max_iter=10000),0.965,0.965,-0.006,0.948,-0.009,0.965,0.954,-0.01,474,0.78,0:16:20.740455,0:06:19.342284
,,,,,,,,,,,,,,,,
100,15,2,0.9,LogisticRegression(max_iter=10000),0.968,0.967,-0.004,0.95,-0.007,0.967,0.954,-0.01,474,0.78,0:02:34.226210,0:06:19.342284
,,,,,,,,,,,,,,,,
100,15,2,0.85,MultinomialNB(),0.901,0.902,-0.07,0.86,-0.096,0.902,0.887,-0.077,409,0.673,0:00:00.684726,0:05:04.900667
,,,,,,,,,,,,,,,,
100,15,2,0.85,LinearSVC(max_iter=10000),0.956,0.955,-0.016,0.934,-0.023,0.955,0.949,-0.016,409,0.673,0:15:00.989633,0:05:04.900667
,,,,,,,,,,,,,,,,
100,15,2,0.85,LogisticRegression(max_iter=10000),0.958,0.957,-0.014,0.936,-0.021,0.957,0.947,-0.018,409,0.673,0:02:09.277444,0:05:04.900667
,,,,,,,,,,,,,,,,
100,15,2,0.8,MultinomialNB(),0.872,0.872,-0.099,0.829,-0.128,0.872,0.877,-0.087,353,0.581,0:00:00.616819,0:04:05.523865
,,,,,,,,,,,,,,,,
100,15,2,0.8,LinearSVC(max_iter=10000),0.956,0.956,-0.015,0.935,-0.022,0.956,0.95,-0.014,353,0.581,0:11:42.561216,0:04:05.523865
,,,,,,,,,,,,,,,,
100,15,2,0.8,LogisticRegression(max_iter=10000),0.957,0.956,-0.015,0.935,-0.021,0.956,0.948,-0.017,353,0.581,0:01:28.882904,0:04:05.523865
,,,,,,,,,,,,,,,,
100,15,2,0.7,MultinomialNB(),0.82,0.82,-0.152,0.778,-0.179,0.82,0.86,-0.105,226,0.372,0:00:00.389448,0:02:29.196073
,,,,,,,,,,,,,,,,
100,15,2,0.7,LinearSVC(max_iter=10000),0.912,0.911,-0.06,0.869,-0.087,0.911,0.884,-0.08,226,0.372,0:08:38.277245,0:02:29.196073
,,,,,,,,,,,,,,,,
100,15,2,0.7,LogisticRegression(max_iter=10000),0.912,0.91,-0.061,0.868,-0.089,0.91,0.878,-0.086,226,0.372,0:01:06.714728,0:02:29.196073
,,,,,,,,,,,,,,,,
100,15,2,0.6,MultinomialNB(),0.9,0.9,-0.071,0.852,-0.105,0.9,0.861,-0.103,92,0.151,0:00:00.210354,0:01:32.119630
,,,,,,,,,,,,,,,,
100,15,2,0.6,LinearSVC(max_iter=10000),0.903,0.902,-0.069,0.856,-0.101,0.902,0.868,-0.096,92,0.151,0:02:53.939240,0:01:32.119630
,,,,,,,,,,,,,,,,
100,15,2,0.6,LogisticRegression(max_iter=10000),0.898,0.898,-0.074,0.847,-0.11,0.898,0.853,-0.111,92,0.151,0:00:30.086540,0:01:32.119630
